2017-09-10;15:30:00;-0.12
2017-09-10;22:30:00;-0.1
2017-09-10;23:30:00;-0.22
2017-09-10;23:30:00;-0.22
2017-09-10;23:30:00;-0.22
2017-09-10;23:30:00;-0.22
2017-09-11;15:30:00;-0.03
2017-09-11;18:30:00;0.07
2017-09-11;19:30:00;-0.04
2017-09-11;19:30:00;-0.04
2017-09-11;22:30:00;-0.08
2017-09-11;22:30:00;-0.08
2017-09-11;22:30:00;-0.08
2017-09-11;23:30:00;-0.07
2017-09-11;23:30:00;-0.07
2017-09-11;23:30:00;-0.07
2017-09-11;23:30:00;-0.07
2017-09-11;23:30:00;-0.07
2017-09-11;23:30:00;-0.07
2017-09-11;23:30:00;-0.07
2017-09-12;11:30:00;-0.11
2017-09-12;14:30:00;0.28
2017-09-12;15:30:00;0.32
2017-09-12;15:30:00;0.32
2017-09-12;15:30:00;0.32
2017-09-12;15:30:00;0.32
2017-09-12;15:30:00;0.32
2017-09-12;15:30:00;0.32
2017-09-12;15:30:00;0.32
2017-09-12;15:30:00;0.32
2017-09-12;15:30:00;0.32
2017-09-12;15:30:00;0.32
2017-09-12;15:30:00;0.32
2017-09-12;15:30:00;0.32
2017-09-12;15:30:00;0.32
2017-09-12;18:30:00;0.66
2017-09-12;18:30:00;0.66
2017-09-12;18:30:00;0.66
2017-09-12;18:30:00;0.66
2017-09-12;19:30:00;0.38
2017-09-12;22:30:00;0.57
2017-09-12;22:30:00;0.57
2017-09-12;22:30:00;0.57
2017-09-12;22:30:00;0.57
2017-09-12;23:30:00;0.47
